year,month,category,act_type,type,count,parsing_date
2019,6,Legislative acts - Ordinary legislative procedure,Directives of the European Parliament and of the Council,amending,5,2025-07-01 00:02:53
2019,6,Legislative acts - Ordinary legislative procedure,Decisions of the European Parliament and of the Council,basic,0,2025-07-01 00:02:53
2019,6,Legislative acts - Ordinary legislative procedure,Decisions of the European Parliament and of the Council,amending,1,2025-07-01 00:02:53
2019,6,Other legislative acts,Council regulations,basic,4,2025-07-01 00:02:53
2019,6,Other legislative acts,Council regulations,amending,3,2025-07-01 00:02:53
2019,6,Other legislative acts,Council directives,basic,1,2025-07-01 00:02:53
2019,6,Other legislative acts,Council directives,amending,0,2025-07-01 00:02:53
2019,6,Other legislative acts,Council decisions,basic,34,2025-07-01 00:02:53
2019,6,Other legislative acts,Council decisions,amending,6,2025-07-01 00:02:53
2019,6,Non-legislative acts - Delegated acts,Commission delegated regulations,basic,3,2025-07-01 00:02:53
2019,6,Non-legislative acts - Delegated acts,Commission delegated regulations,amending,2,2025-07-01 00:02:53
2019,6,Non-legislative acts - Delegated acts,Commission delegated directives,basic,0,2025-07-01 00:02:53
2019,6,Non-legislative acts - Delegated acts,Commission delegated directives,amending,0,2025-07-01 00:02:53
2019,6,Non-legislative acts - Delegated acts,Commission delegated decisions,basic,0,2025-07-01 00:02:53
2019,6,Non-legislative acts - Delegated acts,Commission delegated decisions,amending,0,2025-07-01 00:02:53
2019,6,Implementing acts,Council implementing regulations,basic,0,2025-07-01 00:02:53
2019,6,Implementing acts,Council implementing regulations,amending,0,2025-07-01 00:02:53
2019,6,Implementing acts,Council implementing decisions,basic,1,2025-07-01 00:02:53
2019,6,Implementing acts,Council implementing decisions,amending,0,2025-07-01 00:02:53
2019,6,Implementing acts,Commission implementing regulations,basic,26,2025-07-01 00:02:53
2019,6,Implementing acts,Commission implementing regulations,amending,6,2025-07-01 00:02:53
2019,6,Implementing acts,Commission implementing directives,basic,0,2025-07-01 00:02:53
2019,6,Implementing acts,Commission implementing directives,amending,1,2025-07-01 00:02:53
2019,6,Implementing acts,Commission implementing decisions,basic,19,2025-07-01 00:02:53
2019,6,Implementing acts,Commission implementing decisions,amending,9,2025-07-01 00:02:53
2019,6,Other acts,Commission regulations,basic,0,2025-07-01 00:02:53
2019,6,Other acts,Commission regulations,amending,9,2025-07-01 00:02:53
2019,6,Other acts,Commission directives,basic,0,2025-07-01 00:02:53
2019,6,Other acts,Commission directives,amending,0,2025-07-01 00:02:53
2019,6,Other acts,Commission decisions,basic,29,2025-07-01 00:02:53
2019,6,Other acts,Commission decisions,amending,0,2025-07-01 00:02:53
2019,6,Other acts,European Central Bank regulations,basic,0,2025-07-01 00:02:53
2019,6,Other acts,European Central Bank regulations,amending,0,2025-07-01 00:02:53
2019,6,Other acts,European Central Bank decisions,basic,0,2025-07-01 00:02:53
2019,6,Other acts,European Central Bank decisions,amending,1,2025-07-01 00:02:53
2019,6,Other acts,European Central Bank guidelines****,basic,0,2025-07-01 00:02:53
2019,6,Other acts,European Central Bank guidelines****,amending,3,2025-07-01 00:02:53
2019,6,Other acts,European Central Bank recommendations,basic,0,2025-07-01 00:02:53
2019,6,Other acts,European Central Bank recommendations,amending,0,2025-07-01 00:02:53
2019,6,Other acts,European Central Bank opinions,basic,3,2025-07-01 00:02:53
2019,6,Other acts,European Central Bank opinions,amending,0,2025-07-01 00:02:53
2019,7,Legislative acts - Ordinary legislative procedure,Regulations of the European Parliament and of the Council,basic,0,2025-07-01 00:02:53
2019,7,Legislative acts - Ordinary legislative procedure,Regulations of the European Parliament and of the Council,amending,0,2025-07-01 00:02:53
2019,7,Legislative acts - Ordinary legislative procedure,Directives of the European Parliament and of the Council,basic,0,2025-07-01 00:02:53
2019,7,Legislative acts - Ordinary legislative procedure,Directives of the European Parliament and of the Council,amending,0,2025-07-01 00:02:53
2019,7,Legislative acts - Ordinary legislative procedure,Decisions of the European Parliament and of the Council,basic,0,2025-07-01 00:02:53
2019,7,Legislative acts - Ordinary legislative procedure,Decisions of the European Parliament and of the Council,amending,0,2025-07-01 00:02:53
2019,7,Other legislative acts,Council regulations,basic,1,2025-07-01 00:02:53
2019,7,Other legislative acts,Council regulations,amending,0,2025-07-01 00:02:53
2019,7,Other legislative acts,Council directives,basic,0,2025-07-01 00:02:53
2019,7,Other legislative acts,Council directives,amending,0,2025-07-01 00:02:53
2019,7,Other legislative acts,Council decisions,basic,26,2025-07-01 00:02:53
2019,7,Other legislative acts,Council decisions,amending,4,2025-07-01 00:02:53
2019,7,Non-legislative acts - Delegated acts,Commission delegated regulations,basic,1,2025-07-01 00:02:53
2019,7,Non-legislative acts - Delegated acts,Commission delegated regulations,amending,4,2025-07-01 00:02:53
2019,7,Non-legislative acts - Delegated acts,Commission delegated directives,basic,0,2025-07-01 00:02:53
2019,7,Non-legislative acts - Delegated acts,Commission delegated directives,amending,0,2025-07-01 00:02:53
2019,7,Non-legislative acts - Delegated acts,Commission delegated decisions,basic,0,2025-07-01 00:02:53
2019,7,Non-legislative acts - Delegated acts,Commission delegated decisions,amending,0,2025-07-01 00:02:53
2019,7,Implementing acts,Council implementing regulations,basic,0,2025-07-01 00:02:53
2019,7,Implementing acts,Council implementing regulations,amending,4,2025-07-01 00:02:53
2019,7,Implementing acts,Council implementing decisions,basic,1,2025-07-01 00:02:53
2019,7,Implementing acts,Council implementing decisions,amending,3,2025-07-01 00:02:53
2019,7,Implementing acts,Commission implementing regulations,basic,21,2025-07-01 00:02:53
2019,7,Implementing acts,Commission implementing regulations,amending,19,2025-07-01 00:02:53
2019,7,Implementing acts,Commission implementing directives,basic,0,2025-07-01 00:02:53
2019,7,Implementing acts,Commission implementing directives,amending,0,2025-07-01 00:02:53
2019,7,Implementing acts,Commission implementing decisions,basic,33,2025-07-01 00:02:53
2019,7,Implementing acts,Commission implementing decisions,amending,16,2025-07-01 00:02:53
2019,7,Other acts,Commission regulations,basic,0,2025-07-01 00:02:53
2019,7,Other acts,Commission regulations,amending,3,2025-07-01 00:02:53
2019,7,Other acts,Commission directives,basic,0,2025-07-01 00:02:53
2019,7,Other acts,Commission directives,amending,1,2025-07-01 00:02:53
2019,7,Other acts,Commission decisions,basic,36,2025-07-01 00:02:53
2019,7,Other acts,Commission decisions,amending,1,2025-07-01 00:02:53
2019,7,Other acts,European Central Bank regulations,basic,0,2025-07-01 00:02:53
2019,7,Other acts,European Central Bank regulations,amending,0,2025-07-01 00:02:53
2019,7,Other acts,European Central Bank decisions,basic,5,2025-07-01 00:02:53
2019,7,Other acts,European Central Bank decisions,amending,1,2025-07-01 00:02:53
2019,7,Other acts,European Central Bank guidelines****,basic,1,2025-07-01 00:02:53
2019,7,Other acts,European Central Bank guidelines****,amending,0,2025-07-01 00:02:53
2019,7,Other acts,European Central Bank recommendations,basic,1,2025-07-01 00:02:53
2019,7,Other acts,European Central Bank recommendations,amending,0,2025-07-01 00:02:53
2019,7,Other acts,European Central Bank opinions,basic,4,2025-07-01 00:02:53
2019,7,Other acts,European Central Bank opinions,amending,0,2025-07-01 00:02:53
2019,8,Legislative acts - Ordinary legislative procedure,Regulations of the European Parliament and of the Council,basic,0,2025-07-01 00:02:53
2019,8,Legislative acts - Ordinary legislative procedure,Regulations of the European Parliament and of the Council,amending,0,2025-07-01 00:02:53
2019,8,Legislative acts - Ordinary legislative procedure,Directives of the European Parliament and of the Council,basic,0,2025-07-01 00:02:53
2019,8,Legislative acts - Ordinary legislative procedure,Directives of the European Parliament and of the Council,amending,0,2025-07-01 00:02:53
2019,8,Legislative acts - Ordinary legislative procedure,Decisions of the European Parliament and of the Council,basic,0,2025-07-01 00:02:53
2019,8,Legislative acts - Ordinary legislative procedure,Decisions of the European Parliament and of the Council,amending,0,2025-07-01 00:02:53
2019,8,Other legislative acts,Council regulations,basic,0,2025-07-01 00:02:53
2019,8,Other legislative acts,Council regulations,amending,0,2025-07-01 00:02:53
2019,8,Other legislative acts,Council directives,basic,0,2025-07-01 00:02:53
2019,8,Other legislative acts,Council directives,amending,0,2025-07-01 00:02:53
2019,8,Other legislative acts,Council decisions,basic,2,2025-07-01 00:02:53
2019,8,Other legislative acts,Council decisions,amending,0,2025-07-01 00:02:53
2019,8,Non-legislative acts - Delegated acts,Commission delegated regulations,basic,4,2025-07-01 00:02:53
2019,8,Non-legislative acts - Delegated acts,Commission delegated regulations,amending,11,2025-07-01 00:02:53
2019,8,Non-legislative acts - Delegated acts,Commission delegated directives,basic,1,2025-07-01 00:02:53
2019,8,Non-legislative acts - Delegated acts,Commission delegated directives,amending,2,2025-07-01 00:02:53
2019,8,Non-legislative acts - Delegated acts,Commission delegated decisions,basic,0,2025-07-01 00:02:53
2019,8,Non-legislative acts - Delegated acts,Commission delegated decisions,amending,0,2025-07-01 00:02:53
2019,8,Implementing acts,Council implementing regulations,basic,1,2025-07-01 00:02:53
2019,8,Implementing acts,Council implementing regulations,amending,0,2025-07-01 00:02:53
2019,8,Implementing acts,Council implementing decisions,basic,0,2025-07-01 00:02:53
2019,8,Implementing acts,Council implementing decisions,amending,0,2025-07-01 00:02:53
2019,8,Implementing acts,Commission implementing regulations,basic,15,2025-07-01 00:02:53
2019,8,Implementing acts,Commission implementing regulations,amending,4,2025-07-01 00:02:53
2019,8,Implementing acts,Commission implementing directives,basic,0,2025-07-01 00:02:53
2019,8,Implementing acts,Commission implementing directives,amending,0,2025-07-01 00:02:53
2019,8,Implementing acts,Commission implementing decisions,basic,9,2025-07-01 00:02:53
2019,8,Implementing acts,Commission implementing decisions,amending,4,2025-07-01 00:02:53
2019,8,Other acts,Commission regulations,basic,0,2025-07-01 00:02:53
2019,8,Other acts,Commission regulations,amending,1,2025-07-01 00:02:53
2019,8,Other acts,Commission directives,basic,0,2025-07-01 00:02:53
2019,8,Other acts,Commission directives,amending,0,2025-07-01 00:02:53
2019,8,Other acts,Commission decisions,basic,27,2025-07-01 00:02:53
2019,8,Other acts,Commission decisions,amending,0,2025-07-01 00:02:53
2019,8,Other acts,European Central Bank regulations,basic,0,2025-07-01 00:02:53
2019,8,Other acts,European Central Bank regulations,amending,0,2025-07-01 00:02:53
2019,8,Other acts,European Central Bank decisions,basic,0,2025-07-01 00:02:53
2019,8,Other acts,European Central Bank decisions,amending,1,2025-07-01 00:02:53
2019,8,Other acts,European Central Bank guidelines****,basic,0,2025-07-01 00:02:53
2019,8,Other acts,European Central Bank guidelines****,amending,0,2025-07-01 00:02:53
2019,8,Other acts,European Central Bank recommendations,basic,0,2025-07-01 00:02:53
2019,8,Other acts,European Central Bank recommendations,amending,0,2025-07-01 00:02:53
2019,8,Other acts,European Central Bank opinions,basic,2,2025-07-01 00:02:53
2019,8,Other acts,European Central Bank opinions,amending,0,2025-07-01 00:02:53
2019,9,Legislative acts - Ordinary legislative procedure,Regulations of the European Parliament and of the Council,basic,0,2025-07-01 00:02:53
2019,9,Legislative acts - Ordinary legislative procedure,Regulations of the European Parliament and of the Council,amending,0,2025-07-01 00:02:53
2019,9,Legislative acts - Ordinary legislative procedure,Directives of the European Parliament and of the Council,basic,0,2025-07-01 00:02:53
2019,9,Legislative acts - Ordinary legislative procedure,Directives of the European Parliament and of the Council,amending,0,2025-07-01 00:02:53
2019,9,Legislative acts - Ordinary legislative procedure,Decisions of the European Parliament and of the Council,basic,0,2025-07-01 00:02:53
2019,9,Legislative acts - Ordinary legislative procedure,Decisions of the European Parliament and of the Council,amending,0,2025-07-01 00:02:53
2019,9,Other legislative acts,Council regulations,basic,0,2025-07-01 00:02:53
2019,9,Other legislative acts,Council regulations,amending,1,2025-07-01 00:02:53
2019,9,Other legislative acts,Council directives,basic,0,2025-07-01 00:02:53
2019,9,Other legislative acts,Council directives,amending,0,2025-07-01 00:02:53
2019,9,Other legislative acts,Council decisions,basic,26,2025-07-01 00:02:53
2019,9,Other legislative acts,Council decisions,amending,5,2025-07-01 00:02:53
2019,9,Non-legislative acts - Delegated acts,Commission delegated regulations,basic,1,2025-07-01 00:02:53
2019,9,Non-legislative acts - Delegated acts,Commission delegated regulations,amending,2,2025-07-01 00:02:53
2019,9,Non-legislative acts - Delegated acts,Commission delegated directives,basic,0,2025-07-01 00:02:53
2019,9,Non-legislative acts - Delegated acts,Commission delegated directives,amending,0,2025-07-01 00:02:53
2019,9,Non-legislative acts - Delegated acts,Commission delegated decisions,basic,0,2025-07-01 00:02:53
2019,9,Non-legislative acts - Delegated acts,Commission delegated decisions,amending,0,2025-07-01 00:02:53
2019,9,Implementing acts,Council implementing regulations,basic,0,2025-07-01 00:02:53
2019,9,Implementing acts,Council implementing regulations,amending,3,2025-07-01 00:02:53
2019,9,Implementing acts,Council implementing decisions,basic,1,2025-07-01 00:02:53
2019,9,Implementing acts,Council implementing decisions,amending,3,2025-07-01 00:02:53
2019,9,Implementing acts,Commission implementing regulations,basic,12,2025-07-01 00:02:53
2019,9,Implementing acts,Commission implementing regulations,amending,11,2025-07-01 00:02:53
2019,9,Implementing acts,Commission implementing directives,basic,0,2025-07-01 00:02:53
2019,9,Implementing acts,Commission implementing directives,amending,0,2025-07-01 00:02:53
2019,9,Implementing acts,Commission implementing decisions,basic,8,2025-07-01 00:02:53
2019,9,Implementing acts,Commission implementing decisions,amending,7,2025-07-01 00:02:53
2019,9,Other acts,Commission regulations,basic,0,2025-07-01 00:02:53
2019,9,Other acts,Commission regulations,amending,3,2025-07-01 00:02:53
2019,9,Other acts,Commission directives,basic,0,2025-07-01 00:02:53
2019,9,Other acts,Commission directives,amending,0,2025-07-01 00:02:53
2019,9,Other acts,Commission decisions,basic,39,2025-07-01 00:02:53
2019,9,Other acts,Commission decisions,amending,0,2025-07-01 00:02:53
2019,9,Other acts,European Central Bank regulations,basic,0,2025-07-01 00:02:53
2019,9,Other acts,European Central Bank regulations,amending,1,2025-07-01 00:02:53
2019,9,Other acts,European Central Bank decisions,basic,0,2025-07-01 00:02:53
2019,9,Other acts,European Central Bank decisions,amending,1,2025-07-01 00:02:53
2019,9,Other acts,European Central Bank guidelines****,basic,0,2025-07-01 00:02:53
2019,9,Other acts,European Central Bank guidelines****,amending,0,2025-07-01 00:02:53
2019,9,Other acts,European Central Bank recommendations,basic,0,2025-07-01 00:02:53
2019,9,Other acts,European Central Bank recommendations,amending,0,2025-07-01 00:02:53
2019,9,Other acts,European Central Bank opinions,basic,4,2025-07-01 00:02:53
2019,9,Other acts,European Central Bank opinions,amending,0,2025-07-01 00:02:53
2019,10,Legislative acts - Ordinary legislative procedure,Regulations of the European Parliament and of the Council,basic,2,2025-07-01 00:02:53
2019,10,Legislative acts - Ordinary legislative procedure,Regulations of the European Parliament and of the Council,amending,4,2025-07-01 00:02:53
2019,10,Legislative acts - Ordinary legislative procedure,Directives of the European Parliament and of the Council,basic,1,2025-07-01 00:02:53
2019,10,Legislative acts - Ordinary legislative procedure,Directives of the European Parliament and of the Council,amending,1,2025-07-01 00:02:53
2019,10,Legislative acts - Ordinary legislative procedure,Decisions of the European Parliament and of the Council,basic,0,2025-07-01 00:02:53
2019,10,Legislative acts - Ordinary legislative procedure,Decisions of the European Parliament and of the Council,amending,0,2025-07-01 00:02:53
2019,10,Other legislative acts,Council regulations,basic,3,2025-07-01 00:02:53
2019,10,Other legislative acts,Council regulations,amending,3,2025-07-01 00:02:53
2019,10,Other legislative acts,Council directives,basic,0,2025-07-01 00:02:53
2019,10,Other legislative acts,Council directives,amending,0,2025-07-01 00:02:53
2019,10,Other legislative acts,Council decisions,basic,28,2025-07-01 00:02:53
2019,10,Other legislative acts,Council decisions,amending,8,2025-07-01 00:02:53
2019,10,Non-legislative acts - Delegated acts,Commission delegated regulations,basic,11,2025-07-01 00:02:53
2019,10,Non-legislative acts - Delegated acts,Commission delegated regulations,amending,14,2025-07-01 00:02:53
2019,10,Non-legislative acts - Delegated acts,Commission delegated directives,basic,0,2025-07-01 00:02:53
2019,10,Non-legislative acts - Delegated acts,Commission delegated directives,amending,0,2025-07-01 00:02:53
2019,10,Non-legislative acts - Delegated acts,Commission delegated decisions,basic,0,2025-07-01 00:02:53
2019,10,Non-legislative acts - Delegated acts,Commission delegated decisions,amending,0,2025-07-01 00:02:53
2019,10,Implementing acts,Council implementing regulations,basic,0,2025-07-01 00:02:53
2019,10,Implementing acts,Council implementing regulations,amending,2,2025-07-01 00:02:53
2019,10,Implementing acts,Council implementing decisions,basic,2,2025-07-01 00:02:53
2019,10,Implementing acts,Council implementing decisions,amending,0,2025-07-01 00:02:53
2019,10,Implementing acts,Commission implementing regulations,basic,33,2025-07-01 00:02:53
2019,10,Implementing acts,Commission implementing regulations,amending,19,2025-07-01 00:02:53
2019,10,Implementing acts,Commission implementing directives,basic,0,2025-07-01 00:02:53
2019,10,Implementing acts,Commission implementing directives,amending,1,2025-07-01 00:02:53
2019,10,Implementing acts,Commission implementing decisions,basic,11,2025-07-01 00:02:53
2019,10,Implementing acts,Commission implementing decisions,amending,15,2025-07-01 00:02:53
2019,10,Other acts,Commission regulations,basic,9,2025-07-01 00:02:53
2019,10,Other acts,Commission regulations,amending,6,2025-07-01 00:02:53
2019,10,Other acts,Commission directives,basic,1,2025-07-01 00:02:53
2019,10,Other acts,Commission directives,amending,3,2025-07-01 00:02:53
2019,10,Other acts,Commission decisions,basic,49,2025-07-01 00:02:53
2019,10,Other acts,Commission decisions,amending,0,2025-07-01 00:02:53
2019,10,Other acts,European Central Bank regulations,basic,0,2025-07-01 00:02:53
2019,10,Other acts,European Central Bank regulations,amending,0,2025-07-01 00:02:53
2019,10,Other acts,European Central Bank decisions,basic,1,2025-07-01 00:02:53
2019,10,Other acts,European Central Bank decisions,amending,1,2025-07-01 00:02:53
2019,10,Other acts,European Central Bank guidelines****,basic,1,2025-07-01 00:02:53
2019,10,Other acts,European Central Bank guidelines****,amending,0,2025-07-01 00:02:53
2019,10,Other acts,European Central Bank recommendations,basic,0,2025-07-01 00:02:53
2019,10,Other acts,European Central Bank recommendations,amending,0,2025-07-01 00:02:53
2019,10,Other acts,European Central Bank opinions,basic,4,2025-07-01 00:02:53
2019,10,Other acts,European Central Bank opinions,amending,0,2025-07-01 00:02:53
2019,11,Legislative acts - Ordinary legislative procedure,Regulations of the European Parliament and of the Council,basic,5,2025-07-01 00:02:53
2019,11,Legislative acts - Ordinary legislative procedure,Regulations of the European Parliament and of the Council,amending,3,2025-07-01 00:02:53
2019,11,Legislative acts - Ordinary legislative procedure,Directives of the European Parliament and of the Council,basic,2,2025-07-01 00:02:53
2019,11,Legislative acts - Ordinary legislative procedure,Directives of the European Parliament and of the Council,amending,2,2025-07-01 00:02:53
2019,11,Legislative acts - Ordinary legislative procedure,Decisions of the European Parliament and of the Council,basic,0,2025-07-01 00:02:53
2019,11,Legislative acts - Ordinary legislative procedure,Decisions of the European Parliament and of the Council,amending,0,2025-07-01 00:02:53
2019,11,Other legislative acts,Council regulations,basic,3,2025-07-01 00:02:53
2019,11,Other legislative acts,Council regulations,amending,1,2025-07-01 00:02:53
2019,11,Other legislative acts,Council directives,basic,0,2025-07-01 00:02:53
2019,11,Other legislative acts,Council directives,amending,1,2025-07-01 00:02:53
2019,11,Other legislative acts,Council decisions,basic,34,2025-07-01 00:02:53
2019,11,Other legislative acts,Council decisions,amending,4,2025-07-01 00:02:53
2019,11,Non-legislative acts - Delegated acts,Commission delegated regulations,basic,4,2025-07-01 00:02:53
2019,11,Non-legislative acts - Delegated acts,Commission delegated regulations,amending,3,2025-07-01 00:02:53
2019,11,Non-legislative acts - Delegated acts,Commission delegated directives,basic,0,2025-07-01 00:02:53
2019,11,Non-legislative acts - Delegated acts,Commission delegated directives,amending,0,2025-07-01 00:02:53
2019,11,Non-legislative acts - Delegated acts,Commission delegated decisions,basic,0,2025-07-01 00:02:53
2019,11,Non-legislative acts - Delegated acts,Commission delegated decisions,amending,0,2025-07-01 00:02:53
2019,11,Implementing acts,Council implementing regulations,basic,0,2025-07-01 00:02:53
2019,11,Implementing acts,Council implementing regulations,amending,3,2025-07-01 00:02:53
2019,11,Implementing acts,Council implementing decisions,basic,1,2025-07-01 00:02:53
2019,11,Implementing acts,Council implementing decisions,amending,0,2025-07-01 00:02:53
2019,11,Implementing acts,Commission implementing regulations,basic,41,2025-07-01 00:02:53
2019,11,Implementing acts,Commission implementing regulations,amending,18,2025-07-01 00:02:53
2019,11,Implementing acts,Commission implementing directives,basic,0,2025-07-01 00:02:53
2019,11,Implementing acts,Commission implementing directives,amending,1,2025-07-01 00:02:53
2019,11,Implementing acts,Commission implementing decisions,basic,38,2025-07-01 00:02:53
2019,11,Implementing acts,Commission implementing decisions,amending,18,2025-07-01 00:02:53
2019,11,Other acts,Commission regulations,basic,3,2025-07-01 00:02:53
2019,11,Other acts,Commission regulations,amending,11,2025-07-01 00:02:53
2019,11,Other acts,Commission directives,basic,0,2025-07-01 00:02:53
2019,11,Other acts,Commission directives,amending,2,2025-07-01 00:02:53
2019,11,Other acts,Commission decisions,basic,28,2025-07-01 00:02:53
2019,11,Other acts,Commission decisions,amending,1,2025-07-01 00:02:53
2019,11,Other acts,European Central Bank regulations,basic,0,2025-07-01 00:02:53
2019,11,Other acts,European Central Bank regulations,amending,0,2025-07-01 00:02:53
2019,11,Other acts,European Central Bank decisions,basic,1,2025-07-01 00:02:53
2019,11,Other acts,European Central Bank decisions,amending,2,2025-07-01 00:02:53
2019,11,Other acts,European Central Bank guidelines****,basic,0,2025-07-01 00:02:53
2019,11,Other acts,European Central Bank guidelines****,amending,1,2025-07-01 00:02:53
2019,11,Other acts,European Central Bank recommendations,basic,0,2025-07-01 00:02:53
2019,11,Other acts,European Central Bank recommendations,amending,0,2025-07-01 00:02:53
2019,11,Other acts,European Central Bank opinions,basic,4,2025-07-01 00:02:53
2019,11,Other acts,European Central Bank opinions,amending,0,2025-07-01 00:02:53
2019,12,Legislative acts - Ordinary legislative procedure,Regulations of the European Parliament and of the Council,basic,0,2025-07-01 00:02:53
2019,12,Legislative acts - Ordinary legislative procedure,Regulations of the European Parliament and of the Council,amending,2,2025-07-01 00:02:53
2019,12,Legislative acts - Ordinary legislative procedure,Directives of the European Parliament and of the Council,basic,0,2025-07-01 00:02:53
2019,12,Legislative acts - Ordinary legislative procedure,Directives of the European Parliament and of the Council,amending,1,2025-07-01 00:02:53
2019,12,Legislative acts - Ordinary legislative procedure,Decisions of the European Parliament and of the Council,basic,0,2025-07-01 00:02:53
2019,12,Legislative acts - Ordinary legislative procedure,Decisions of the European Parliament and of the Council,amending,0,2025-07-01 00:02:53
2019,12,Other legislative acts,Council regulations,basic,2,2025-07-01 00:02:53
2019,12,Other legislative acts,Council regulations,amending,3,2025-07-01 00:02:53
2019,12,Other legislative acts,Council directives,basic,1,2025-07-01 00:02:53
2019,12,Other legislative acts,Council directives,amending,1,2025-07-01 00:02:53
2019,12,Other legislative acts,Council decisions,basic,27,2025-07-01 00:02:53
2019,12,Other legislative acts,Council decisions,amending,7,2025-07-01 00:02:53
2019,12,Non-legislative acts - Delegated acts,Commission delegated regulations,basic,9,2025-07-01 00:02:53
2019,12,Non-legislative acts - Delegated acts,Commission delegated regulations,amending,3,2025-07-01 00:02:53
2019,12,Non-legislative acts - Delegated acts,Commission delegated directives,basic,0,2025-07-01 00:02:53
2019,12,Non-legislative acts - Delegated acts,Commission delegated directives,amending,7,2025-07-01 00:02:53
2019,12,Non-legislative acts - Delegated acts,Commission delegated decisions,basic,0,2025-07-01 00:02:53
2019,12,Non-legislative acts - Delegated acts,Commission delegated decisions,amending,0,2025-07-01 00:02:53
2019,12,Implementing acts,Council implementing regulations,basic,0,2025-07-01 00:02:53
2019,12,Implementing acts,Council implementing regulations,amending,1,2025-07-01 00:02:53
2019,12,Implementing acts,Council implementing decisions,basic,3,2025-07-01 00:02:53
2019,12,Implementing acts,Council implementing decisions,amending,3,2025-07-01 00:02:53
2019,12,Implementing acts,Commission implementing regulations,basic,26,2025-07-01 00:02:53
2019,12,Implementing acts,Commission implementing regulations,amending,8,2025-07-01 00:02:53
2019,12,Implementing acts,Commission implementing directives,basic,0,2025-07-01 00:02:53
2019,12,Implementing acts,Commission implementing directives,amending,0,2025-07-01 00:02:53
2019,12,Implementing acts,Commission implementing decisions,basic,8,2025-07-01 00:02:53
2019,12,Implementing acts,Commission implementing decisions,amending,5,2025-07-01 00:02:53
2019,12,Other acts,Commission regulations,basic,0,2025-07-01 00:02:53
2019,12,Other acts,Commission regulations,amending,0,2025-07-01 00:02:53
2019,12,Other acts,Commission directives,basic,0,2025-07-01 00:02:53
2019,12,Other acts,Commission directives,amending,0,2025-07-01 00:02:53
2019,12,Other acts,Commission decisions,basic,38,2025-07-01 00:02:53
2019,12,Other acts,Commission decisions,amending,0,2025-07-01 00:02:53
2019,12,Other acts,European Central Bank regulations,basic,0,2025-07-01 00:02:53
2019,12,Other acts,European Central Bank regulations,amending,1,2025-07-01 00:02:53
2019,12,Other acts,European Central Bank decisions,basic,2,2025-07-01 00:02:53
2019,12,Other acts,European Central Bank decisions,amending,1,2025-07-01 00:02:53
2019,12,Other acts,European Central Bank guidelines****,basic,0,2025-07-01 00:02:53
2019,12,Other acts,European Central Bank guidelines****,amending,0,2025-07-01 00:02:53
2019,12,Other acts,European Central Bank recommendations,basic,0,2025-07-01 00:02:53
2019,12,Other acts,European Central Bank recommendations,amending,0,2025-07-01 00:02:53
2019,12,Other acts,European Central Bank opinions,basic,5,2025-07-01 00:02:53
2019,12,Other acts,European Central Bank opinions,amending,0,2025-07-01 00:02:53
2020,1,Legislative acts - Ordinary legislative procedure,Regulations of the European Parliament and of the Council,basic,0,2025-07-01 00:02:53
2020,1,Legislative acts - Ordinary legislative procedure,Regulations of the European Parliament and of the Council,amending,0,2025-07-01 00:02:53
2020,1,Legislative acts - Ordinary legislative procedure,Directives of the European Parliament and of the Council,basic,0,2025-07-01 00:02:53
2020,1,Legislative acts - Ordinary legislative procedure,Directives of the European Parliament and of the Council,amending,0,2025-07-01 00:02:53
2020,1,Legislative acts - Ordinary legislative procedure,Decisions of the European Parliament and of the Council,basic,2,2025-07-01 00:02:53
2020,1,Legislative acts - Ordinary legislative procedure,Decisions of the European Parliament and of the Council,amending,0,2025-07-01 00:02:53
2020,1,Other legislative acts,Council regulations,basic,1,2025-07-01 00:02:53
2020,1,Other legislative acts,Council regulations,amending,0,2025-07-01 00:02:53
2020,1,Other legislative acts,Council directives,basic,0,2025-07-01 00:02:53
2020,1,Other legislative acts,Council directives,amending,0,2025-07-01 00:02:53
2020,1,Other legislative acts,Council decisions,basic,8,2025-07-01 00:02:53
2020,1,Other legislative acts,Council decisions,amending,3,2025-07-01 00:02:53
2020,1,Non-legislative acts - Delegated acts,Commission delegated regulations,basic,5,2025-07-01 00:02:53
2020,1,Non-legislative acts - Delegated acts,Commission delegated regulations,amending,4,2025-07-01 00:02:53
2020,1,Non-legislative acts - Delegated acts,Commission delegated directives,basic,0,2025-07-01 00:02:53
2020,1,Non-legislative acts - Delegated acts,Commission delegated directives,amending,0,2025-07-01 00:02:53
2020,1,Non-legislative acts - Delegated acts,Commission delegated decisions,basic,0,2025-07-01 00:02:53
2020,1,Non-legislative acts - Delegated acts,Commission delegated decisions,amending,1,2025-07-01 00:02:53
2020,1,Implementing acts,Council implementing regulations,basic,1,2025-07-01 00:02:53
2020,1,Implementing acts,Council implementing regulations,amending,4,2025-07-01 00:02:53
2020,1,Implementing acts,Council implementing decisions,basic,0,2025-07-01 00:02:53
2020,1,Implementing acts,Council implementing decisions,amending,2,2025-07-01 00:02:53
2020,1,Implementing acts,Commission implementing regulations,basic,22,2025-07-01 00:02:53
2020,1,Implementing acts,Commission implementing regulations,amending,14,2025-07-01 00:02:53
2020,1,Implementing acts,Commission implementing directives,basic,0,2025-07-01 00:02:53
2020,1,Implementing acts,Commission implementing directives,amending,0,2025-07-01 00:02:53
