year,month,category,act_type,type,count
1994,7,Implementing acts,Council implementing decisions,basic,0
1994,7,Implementing acts,Council implementing decisions,amending,0
1994,7,Implementing acts,Commission implementing regulations,basic,0
1994,7,Implementing acts,Commission implementing regulations,amending,0
1994,7,Implementing acts,Commission implementing directives,basic,0
1994,7,Implementing acts,Commission implementing directives,amending,0
1994,7,Implementing acts,Commission implementing decisions,basic,0
1994,7,Implementing acts,Commission implementing decisions,amending,0
1994,7,Other acts,Commission regulations,basic,72
1994,7,Other acts,Commission regulations,amending,62
1994,7,Other acts,Commission directives,basic,1
1994,7,Other acts,Commission directives,amending,4
1994,7,Other acts,Commission decisions,basic,67
1994,7,Other acts,Commission decisions,amending,36
1994,7,Other acts,European Central Bank regulations,basic,0
1994,7,Other acts,European Central Bank regulations,amending,0
1994,7,Other acts,European Central Bank decisions,basic,0
1994,7,Other acts,European Central Bank decisions,amending,0
1994,7,Other acts,European Central Bank guidelines****,basic,0
1994,7,Other acts,European Central Bank guidelines****,amending,0
1994,7,Other acts,European Central Bank recommendations,basic,0
1994,7,Other acts,European Central Bank recommendations,amending,0
1994,7,Other acts,European Central Bank opinions,basic,0
1994,7,Other acts,European Central Bank opinions,amending,0
1994,8,Legislative acts - Ordinary legislative procedure,Regulations of the European Parliament and of the Council,basic,0
1994,8,Legislative acts - Ordinary legislative procedure,Regulations of the European Parliament and of the Council,amending,0
1994,8,Legislative acts - Ordinary legislative procedure,Directives of the European Parliament and of the Council,basic,0
1994,8,Legislative acts - Ordinary legislative procedure,Directives of the European Parliament and of the Council,amending,0
1994,8,Legislative acts - Ordinary legislative procedure,Decisions of the European Parliament and of the Council,basic,0
1994,8,Legislative acts - Ordinary legislative procedure,Decisions of the European Parliament and of the Council,amending,0
1994,8,Other legislative acts,Council regulations,basic,2
1994,8,Other legislative acts,Council regulations,amending,0
1994,8,Other legislative acts,Council directives,basic,0
1994,8,Other legislative acts,Council directives,amending,0
1994,8,Other legislative acts,Council decisions,basic,1
1994,8,Other legislative acts,Council decisions,amending,0
1994,8,Non-legislative acts - Delegated acts,Commission delegated regulations,basic,0
1994,8,Non-legislative acts - Delegated acts,Commission delegated regulations,amending,0
1994,8,Non-legislative acts - Delegated acts,Commission delegated directives,basic,0
1994,8,Non-legislative acts - Delegated acts,Commission delegated directives,amending,0
1994,8,Non-legislative acts - Delegated acts,Commission delegated decisions,basic,0
1994,8,Non-legislative acts - Delegated acts,Commission delegated decisions,amending,0
1994,8,Implementing acts,Council implementing regulations,basic,0
1994,8,Implementing acts,Council implementing regulations,amending,0
1994,8,Implementing acts,Council implementing decisions,basic,0
1994,8,Implementing acts,Council implementing decisions,amending,0
1994,8,Implementing acts,Commission implementing regulations,basic,0
1994,8,Implementing acts,Commission implementing regulations,amending,0
1994,8,Implementing acts,Commission implementing directives,basic,0
1994,8,Implementing acts,Commission implementing directives,amending,0
1994,8,Implementing acts,Commission implementing decisions,basic,0
1994,8,Implementing acts,Commission implementing decisions,amending,0
1994,8,Other acts,Commission regulations,basic,19
1994,8,Other acts,Commission regulations,amending,6
1994,8,Other acts,Commission directives,basic,0
1994,8,Other acts,Commission directives,amending,0
1994,8,Other acts,Commission decisions,basic,11
1994,8,Other acts,Commission decisions,amending,2
1994,8,Other acts,European Central Bank regulations,basic,0
1994,8,Other acts,European Central Bank regulations,amending,0
1994,8,Other acts,European Central Bank decisions,basic,0
1994,8,Other acts,European Central Bank decisions,amending,0
1994,8,Other acts,European Central Bank guidelines****,basic,0
1994,8,Other acts,European Central Bank guidelines****,amending,0
1994,8,Other acts,European Central Bank recommendations,basic,0
1994,8,Other acts,European Central Bank recommendations,amending,0
1994,8,Other acts,European Central Bank opinions,basic,0
1994,8,Other acts,European Central Bank opinions,amending,0
1994,9,Legislative acts - Ordinary legislative procedure,Regulations of the European Parliament and of the Council,basic,0
1994,9,Legislative acts - Ordinary legislative procedure,Regulations of the European Parliament and of the Council,amending,0
1994,9,Legislative acts - Ordinary legislative procedure,Directives of the European Parliament and of the Council,basic,0
1994,9,Legislative acts - Ordinary legislative procedure,Directives of the European Parliament and of the Council,amending,0
1994,9,Legislative acts - Ordinary legislative procedure,Decisions of the European Parliament and of the Council,basic,0
1994,9,Legislative acts - Ordinary legislative procedure,Decisions of the European Parliament and of the Council,amending,0
1994,9,Other legislative acts,Council regulations,basic,4
1994,9,Other legislative acts,Council regulations,amending,3
1994,9,Other legislative acts,Council directives,basic,1
1994,9,Other legislative acts,Council directives,amending,0
1994,9,Other legislative acts,Council decisions,basic,5
1994,9,Other legislative acts,Council decisions,amending,1
1994,9,Non-legislative acts - Delegated acts,Commission delegated regulations,basic,0
1994,9,Non-legislative acts - Delegated acts,Commission delegated regulations,amending,0
1994,9,Non-legislative acts - Delegated acts,Commission delegated directives,basic,0
1994,9,Non-legislative acts - Delegated acts,Commission delegated directives,amending,0
1994,9,Non-legislative acts - Delegated acts,Commission delegated decisions,basic,0
1994,9,Non-legislative acts - Delegated acts,Commission delegated decisions,amending,0
1994,9,Implementing acts,Council implementing regulations,basic,0
1994,9,Implementing acts,Council implementing regulations,amending,0
1994,9,Implementing acts,Council implementing decisions,basic,0
1994,9,Implementing acts,Council implementing decisions,amending,0
1994,9,Implementing acts,Commission implementing regulations,basic,0
1994,9,Implementing acts,Commission implementing regulations,amending,0
1994,9,Implementing acts,Commission implementing directives,basic,0
1994,9,Implementing acts,Commission implementing directives,amending,0
1994,9,Implementing acts,Commission implementing decisions,basic,0
1994,9,Implementing acts,Commission implementing decisions,amending,0
1994,9,Other acts,Commission regulations,basic,35
1994,9,Other acts,Commission regulations,amending,29
1994,9,Other acts,Commission directives,basic,0
1994,9,Other acts,Commission directives,amending,1
1994,9,Other acts,Commission decisions,basic,36
1994,9,Other acts,Commission decisions,amending,8
1994,9,Other acts,European Central Bank regulations,basic,0
1994,9,Other acts,European Central Bank regulations,amending,0
1994,9,Other acts,European Central Bank decisions,basic,0
1994,9,Other acts,European Central Bank decisions,amending,0
1994,9,Other acts,European Central Bank guidelines****,basic,0
1994,9,Other acts,European Central Bank guidelines****,amending,0
1994,9,Other acts,European Central Bank recommendations,basic,0
1994,9,Other acts,European Central Bank recommendations,amending,0
1994,9,Other acts,European Central Bank opinions,basic,3
1994,9,Other acts,European Central Bank opinions,amending,0
1994,10,Legislative acts - Ordinary legislative procedure,Regulations of the European Parliament and of the Council,basic,0
1994,10,Legislative acts - Ordinary legislative procedure,Regulations of the European Parliament and of the Council,amending,0
1994,10,Legislative acts - Ordinary legislative procedure,Directives of the European Parliament and of the Council,basic,1
1994,10,Legislative acts - Ordinary legislative procedure,Directives of the European Parliament and of the Council,amending,0
1994,10,Legislative acts - Ordinary legislative procedure,Decisions of the European Parliament and of the Council,basic,0
1994,10,Legislative acts - Ordinary legislative procedure,Decisions of the European Parliament and of the Council,amending,0
1994,10,Other legislative acts,Council regulations,basic,12
1994,10,Other legislative acts,Council regulations,amending,5
1994,10,Other legislative acts,Council directives,basic,0
1994,10,Other legislative acts,Council directives,amending,0
1994,10,Other legislative acts,Council decisions,basic,11
1994,10,Other legislative acts,Council decisions,amending,1
1994,10,Non-legislative acts - Delegated acts,Commission delegated regulations,basic,0
1994,10,Non-legislative acts - Delegated acts,Commission delegated regulations,amending,0
1994,10,Non-legislative acts - Delegated acts,Commission delegated directives,basic,0
1994,10,Non-legislative acts - Delegated acts,Commission delegated directives,amending,0
1994,10,Non-legislative acts - Delegated acts,Commission delegated decisions,basic,0
1994,10,Non-legislative acts - Delegated acts,Commission delegated decisions,amending,0
1994,10,Implementing acts,Council implementing regulations,basic,0
1994,10,Implementing acts,Council implementing regulations,amending,0
1994,10,Implementing acts,Council implementing decisions,basic,0
1994,10,Implementing acts,Council implementing decisions,amending,0
